# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-07-18 13:31:10 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02106500 BLACK RIVER NEAR TOMAHAWK, NC
# -----------------------------------------------------------------------------------
#
# Data provided for site 02106500
#            TS   parameter     Description
#         89695       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	89695_00060	89695_00060_cd
USGS	02106500	2018-02-07 09:45	EST	1420	A
USGS	02106500	2018-02-07 10:00	EST	1420	A
USGS	02106500	2018-02-07 10:15	EST	1420	A
USGS	02106500	2018-02-07 10:30	EST	1420	A
USGS	02106500	2018-02-07 10:45	EST	1420	A
USGS	02106500	2018-02-07 11:00	EST	1420	A
USGS	02106500	2018-02-07 11:15	EST	1420	A
USGS	02106500	2018-02-07 11:30	EST	1420	A
USGS	02106500	2018-02-07 11:45	EST	1420	A
USGS	02106500	2018-02-07 12:00	EST	1420	A
USGS	02106500	2018-02-07 12:15	EST	1420	A
USGS	02106500	2018-02-07 12:30	EST	1420	A
USGS	02106500	2018-02-07 12:45	EST	1420	A
USGS	02106500	2018-02-07 13:00	EST	1420	A
USGS	02106500	2018-02-07 13:15	EST	1420	A
USGS	02106500	2018-02-07 13:30	EST	1430	A
USGS	02106500	2018-02-07 13:45	EST	1430	A
USGS	02106500	2018-02-07 14:00	EST	1430	A
USGS	02106500	2018-02-07 14:15	EST	1420	A
USGS	02106500	2018-02-07 14:30	EST	1430	A
USGS	02106500	2018-02-07 14:45	EST	1430	A
USGS	02106500	2018-02-07 15:00	EST	1430	A
USGS	02106500	2018-02-07 15:15	EST	1430	A
USGS	02106500	2018-02-07 15:30	EST	1430	A
USGS	02106500	2018-02-07 15:45	EST	1430	A
USGS	02106500	2018-02-07 16:00	EST	1430	A
USGS	02106500	2018-02-07 16:15	EST	1430	A
USGS	02106500	2018-02-07 16:30	EST	1440	A
USGS	02106500	2018-02-07 16:45	EST	1430	A
USGS	02106500	2018-02-07 17:00	EST	1430	A
USGS	02106500	2018-02-07 17:15	EST	1430	A
USGS	02106500	2018-02-07 17:30	EST	1440	A
USGS	02106500	2018-02-07 17:45	EST	1430	A
USGS	02106500	2018-02-07 18:00	EST	1440	A
USGS	02106500	2018-02-07 18:15	EST	1440	A
USGS	02106500	2018-02-07 18:30	EST	1440	A
USGS	02106500	2018-02-07 18:45	EST	1440	A
USGS	02106500	2018-02-07 19:00	EST	1440	A
USGS	02106500	2018-02-07 19:15	EST	1440	A
USGS	02106500	2018-02-07 19:30	EST	1440	A
USGS	02106500	2018-02-07 19:45	EST	1440	A
USGS	02106500	2018-02-07 20:00	EST	1440	A
USGS	02106500	2018-02-07 20:15	EST	1440	A
USGS	02106500	2018-02-07 20:30	EST	1440	A
USGS	02106500	2018-02-07 20:45	EST	1440	A
USGS	02106500	2018-02-07 21:00	EST	1440	A
USGS	02106500	2018-02-07 21:15	EST	1450	A
USGS	02106500	2018-02-07 21:30	EST	1450	A
USGS	02106500	2018-02-07 21:45	EST	1450	A
USGS	02106500	2018-02-07 22:00	EST	1450	A
USGS	02106500	2018-02-07 22:15	EST	1440	A
USGS	02106500	2018-02-07 22:30	EST	1450	A
USGS	02106500	2018-02-07 22:45	EST	1450	A
USGS	02106500	2018-02-07 23:00	EST	1450	A
USGS	02106500	2018-02-07 23:15	EST	1450	A
USGS	02106500	2018-02-07 23:30	EST	1450	A
USGS	02106500	2018-02-07 23:45	EST	1450	A
USGS	02106500	2018-02-08 00:00	EST	1450	A
USGS	02106500	2018-02-08 00:15	EST	1450	A
USGS	02106500	2018-02-08 00:30	EST	1450	A
USGS	02106500	2018-02-08 00:45	EST	1460	A
USGS	02106500	2018-02-08 01:00	EST	1460	A
USGS	02106500	2018-02-08 01:15	EST	1460	A
USGS	02106500	2018-02-08 01:30	EST	1460	A
USGS	02106500	2018-02-08 01:45	EST	1460	A
USGS	02106500	2018-02-08 02:00	EST	1460	A
USGS	02106500	2018-02-08 02:15	EST	1460	A
USGS	02106500	2018-02-08 02:30	EST	1460	A
USGS	02106500	2018-02-08 02:45	EST	1460	A
USGS	02106500	2018-02-08 03:00	EST	1460	A
USGS	02106500	2018-02-08 03:15	EST	1460	A
USGS	02106500	2018-02-08 03:30	EST	1470	A
USGS	02106500	2018-02-08 03:45	EST	1470	A
USGS	02106500	2018-02-08 04:00	EST	1470	A
USGS	02106500	2018-02-08 04:15	EST	1470	A
USGS	02106500	2018-02-08 04:30	EST	1470	A
USGS	02106500	2018-02-08 04:45	EST	1470	A
USGS	02106500	2018-02-08 05:00	EST	1470	A
USGS	02106500	2018-02-08 05:15	EST	1470	A
USGS	02106500	2018-02-08 05:30	EST	1470	A
USGS	02106500	2018-02-08 05:45	EST	1470	A
USGS	02106500	2018-02-08 06:00	EST	1470	A
USGS	02106500	2018-02-08 06:15	EST	1470	A
USGS	02106500	2018-02-08 06:30	EST	1470	A
USGS	02106500	2018-02-08 06:45	EST	1470	A
USGS	02106500	2018-02-08 07:00	EST	1470	A
USGS	02106500	2018-02-08 07:15	EST	1480	A
USGS	02106500	2018-02-08 07:30	EST	1480	A
USGS	02106500	2018-02-08 07:45	EST	1480	A
USGS	02106500	2018-02-08 08:00	EST	1480	A
USGS	02106500	2018-02-08 08:15	EST	1480	A
USGS	02106500	2018-02-08 08:30	EST	1480	A
USGS	02106500	2018-02-08 08:45	EST	1480	A
USGS	02106500	2018-02-08 09:00	EST	1480	A
USGS	02106500	2018-02-08 09:15	EST	1480	A
USGS	02106500	2018-02-08 09:30	EST	1490	A
USGS	02106500	2018-02-08 09:45	EST	1490	A
USGS	02106500	2018-02-08 10:00	EST	1490	A
USGS	02106500	2018-02-08 10:15	EST	1490	A
USGS	02106500	2018-02-08 10:30	EST	1490	A
USGS	02106500	2018-02-08 10:45	EST	1490	A
USGS	02106500	2018-02-08 11:00	EST	1490	A
USGS	02106500	2018-02-08 11:15	EST	1490	A
USGS	02106500	2018-02-08 11:30	EST	1490	A
USGS	02106500	2018-02-08 11:45	EST	1490	A
USGS	02106500	2018-02-08 12:00	EST	1500	A
USGS	02106500	2018-02-08 12:15	EST	1500	A
USGS	02106500	2018-02-08 12:30	EST	1500	A
USGS	02106500	2018-02-08 12:45	EST	1500	A
USGS	02106500	2018-02-08 13:00	EST	1500	A
USGS	02106500	2018-02-08 13:15	EST	1500	A
USGS	02106500	2018-02-08 13:30	EST	1500	A
USGS	02106500	2018-02-08 13:45	EST	1500	A
USGS	02106500	2018-02-08 14:00	EST	1500	A
USGS	02106500	2018-02-08 14:15	EST	1500	A
USGS	02106500	2018-02-08 14:30	EST	1500	A
USGS	02106500	2018-02-08 14:45	EST	1510	A
USGS	02106500	2018-02-08 15:00	EST	1510	A
USGS	02106500	2018-02-08 15:15	EST	1510	A
USGS	02106500	2018-02-08 15:30	EST	1510	A
USGS	02106500	2018-02-08 15:45	EST	1510	A
USGS	02106500	2018-02-08 16:00	EST	1510	A
USGS	02106500	2018-02-08 16:15	EST	1510	A
USGS	02106500	2018-02-08 16:30	EST	1510	A
USGS	02106500	2018-02-08 16:45	EST	1510	A
USGS	02106500	2018-02-08 17:00	EST	1510	A
USGS	02106500	2018-02-08 17:15	EST	1510	A
USGS	02106500	2018-02-08 17:30	EST	1520	A
USGS	02106500	2018-02-08 17:45	EST	1510	A
USGS	02106500	2018-02-08 18:00	EST	1520	A
USGS	02106500	2018-02-08 18:15	EST	1520	A
USGS	02106500	2018-02-08 18:30	EST	1520	A
USGS	02106500	2018-02-08 18:45	EST	1520	A
USGS	02106500	2018-02-08 19:00	EST	1520	A
USGS	02106500	2018-02-08 19:15	EST	1520	A
USGS	02106500	2018-02-08 19:30	EST	1520	A
USGS	02106500	2018-02-08 19:45	EST	1520	A
USGS	02106500	2018-02-08 20:00	EST	1520	A
USGS	02106500	2018-02-08 20:15	EST	1520	A
USGS	02106500	2018-02-08 20:30	EST	1520	A
USGS	02106500	2018-02-08 20:45	EST	1520	A
USGS	02106500	2018-02-08 21:00	EST	1520	A
USGS	02106500	2018-02-08 21:15	EST	1530	A
USGS	02106500	2018-02-08 21:30	EST	1530	A
USGS	02106500	2018-02-08 21:45	EST	1530	A
USGS	02106500	2018-02-08 22:00	EST	1530	A
USGS	02106500	2018-02-08 22:15	EST	1530	A
USGS	02106500	2018-02-08 22:30	EST	1530	A
USGS	02106500	2018-02-08 22:45	EST	1530	A
USGS	02106500	2018-02-08 23:00	EST	1530	A
USGS	02106500	2018-02-08 23:15	EST	1530	A
USGS	02106500	2018-02-08 23:30	EST	1530	A
USGS	02106500	2018-02-08 23:45	EST	1530	A
USGS	02106500	2018-02-09 00:00	EST	1530	A
USGS	02106500	2018-02-09 00:15	EST	1530	A
USGS	02106500	2018-02-09 00:30	EST	1530	A
USGS	02106500	2018-02-09 00:45	EST	1530	A
USGS	02106500	2018-02-09 01:00	EST	1530	A
USGS	02106500	2018-02-09 01:15	EST	1530	A
USGS	02106500	2018-02-09 01:30	EST	1530	A
USGS	02106500	2018-02-09 01:45	EST	1530	A
USGS	02106500	2018-02-09 02:00	EST	1530	A
USGS	02106500	2018-02-09 02:15	EST	1540	A
USGS	02106500	2018-02-09 02:30	EST	1540	A
USGS	02106500	2018-02-09 02:45	EST	1540	A
USGS	02106500	2018-02-09 03:00	EST	1540	A
USGS	02106500	2018-02-09 03:15	EST	1540	A
USGS	02106500	2018-02-09 03:30	EST	1540	A
USGS	02106500	2018-02-09 03:45	EST	1540	A
USGS	02106500	2018-02-09 04:00	EST	1540	A
USGS	02106500	2018-02-09 04:15	EST	1540	A
USGS	02106500	2018-02-09 04:30	EST	1540	A
USGS	02106500	2018-02-09 04:45	EST	1540	A
USGS	02106500	2018-02-09 05:00	EST	1540	A
USGS	02106500	2018-02-09 05:15	EST	1540	A
USGS	02106500	2018-02-09 05:30	EST	1540	A
USGS	02106500	2018-02-09 05:45	EST	1530	A
USGS	02106500	2018-02-09 06:00	EST	1540	A
USGS	02106500	2018-02-09 06:15	EST	1540	A
USGS	02106500	2018-02-09 06:30	EST	1530	A
USGS	02106500	2018-02-09 06:45	EST	1540	A
USGS	02106500	2018-02-09 07:00	EST	1530	A
USGS	02106500	2018-02-09 07:15	EST	1530	A
USGS	02106500	2018-02-09 07:30	EST	1530	A
USGS	02106500	2018-02-09 07:45	EST	1530	A
USGS	02106500	2018-02-09 08:00	EST	1530	A
USGS	02106500	2018-02-09 08:15	EST	1530	A
USGS	02106500	2018-02-09 08:30	EST	1530	A
USGS	02106500	2018-02-09 08:45	EST	1530	A
USGS	02106500	2018-02-09 09:00	EST	1530	A
USGS	02106500	2018-02-09 09:15	EST	1530	A
USGS	02106500	2018-02-09 09:30	EST	1530	A
USGS	02106500	2018-02-09 09:45	EST	1530	A
USGS	02106500	2018-02-09 10:00	EST	1530	A
USGS	02106500	2018-02-09 10:15	EST	1530	A
USGS	02106500	2018-02-09 10:30	EST	1530	A
USGS	02106500	2018-02-09 10:45	EST	1520	A
USGS	02106500	2018-02-09 11:00	EST	1530	A
USGS	02106500	2018-02-09 11:15	EST	1520	A
USGS	02106500	2018-02-09 11:30	EST	1520	A
USGS	02106500	2018-02-09 11:45	EST	1520	A
USGS	02106500	2018-02-09 12:00	EST	1520	A
USGS	02106500	2018-02-09 12:15	EST	1520	A
USGS	02106500	2018-02-09 12:30	EST	1520	A
USGS	02106500	2018-02-09 12:45	EST	1520	A
USGS	02106500	2018-02-09 13:00	EST	1510	A
USGS	02106500	2018-02-09 13:15	EST	1520	A
USGS	02106500	2018-02-09 13:30	EST	1510	A
USGS	02106500	2018-02-09 13:45	EST	1510	A
USGS	02106500	2018-02-09 14:00	EST	1510	A
USGS	02106500	2018-02-09 14:15	EST	1510	A
USGS	02106500	2018-02-09 14:30	EST	1510	A
USGS	02106500	2018-02-09 14:45	EST	1510	A
USGS	02106500	2018-02-09 15:00	EST	1510	A
USGS	02106500	2018-02-09 15:15	EST	1500	A
USGS	02106500	2018-02-09 15:30	EST	1510	A
USGS	02106500	2018-02-09 15:45	EST	1500	A
USGS	02106500	2018-02-09 16:00	EST	1500	A
USGS	02106500	2018-02-09 16:15	EST	1500	A
USGS	02106500	2018-02-09 16:30	EST	1500	A
USGS	02106500	2018-02-09 16:45	EST	1500	A
USGS	02106500	2018-02-09 17:00	EST	1500	A
USGS	02106500	2018-02-09 17:15	EST	1490	A
USGS	02106500	2018-02-09 17:30	EST	1490	A
USGS	02106500	2018-02-09 17:45	EST	1490	A
USGS	02106500	2018-02-09 18:00	EST	1490	A
USGS	02106500	2018-02-09 18:15	EST	1490	A
USGS	02106500	2018-02-09 18:30	EST	1490	A
USGS	02106500	2018-02-09 18:45	EST	1480	A
USGS	02106500	2018-02-09 19:00	EST	1480	A
USGS	02106500	2018-02-09 19:15	EST	1480	A
USGS	02106500	2018-02-09 19:30	EST	1480	A
USGS	02106500	2018-02-09 19:45	EST	1480	A
USGS	02106500	2018-02-09 20:00	EST	1480	A
USGS	02106500	2018-02-09 20:15	EST	1480	A
USGS	02106500	2018-02-09 20:30	EST	1470	A
USGS	02106500	2018-02-09 20:45	EST	1470	A
USGS	02106500	2018-02-09 21:00	EST	1470	A
USGS	02106500	2018-02-09 21:15	EST	1470	A
USGS	02106500	2018-02-09 21:30	EST	1460	A
USGS	02106500	2018-02-09 21:45	EST	1460	A
USGS	02106500	2018-02-09 22:00	EST	1460	A
USGS	02106500	2018-02-09 22:15	EST	1460	A
USGS	02106500	2018-02-09 22:30	EST	1450	A
USGS	02106500	2018-02-09 22:45	EST	1450	A
USGS	02106500	2018-02-09 23:00	EST	1450	A
USGS	02106500	2018-02-09 23:15	EST	1450	A
USGS	02106500	2018-02-09 23:30	EST	1450	A
USGS	02106500	2018-02-09 23:45	EST	1450	A
USGS	02106500	2018-02-10 00:00	EST	1450	A
USGS	02106500	2018-02-10 00:15	EST	1440	A
USGS	02106500	2018-02-10 00:30	EST	1440	A
USGS	02106500	2018-02-10 00:45	EST	1440	A
USGS	02106500	2018-02-10 01:00	EST	1440	A
USGS	02106500	2018-02-10 01:15	EST	1430	A
USGS	02106500	2018-02-10 01:30	EST	1430	A
USGS	02106500	2018-02-10 01:45	EST	1430	A
USGS	02106500	2018-02-10 02:00	EST	1430	A
USGS	02106500	2018-02-10 02:15	EST	1430	A
USGS	02106500	2018-02-10 02:30	EST	1430	A
USGS	02106500	2018-02-10 02:45	EST	1420	A
USGS	02106500	2018-02-10 03:00	EST	1420	A
USGS	02106500	2018-02-10 03:15	EST	1420	A
USGS	02106500	2018-02-10 03:30	EST	1420	A
USGS	02106500	2018-02-10 03:45	EST	1410	A
USGS	02106500	2018-02-10 04:00	EST	1410	A
USGS	02106500	2018-02-10 04:15	EST	1410	A
USGS	02106500	2018-02-10 04:30	EST	1410	A
USGS	02106500	2018-02-10 04:45	EST	1410	A
USGS	02106500	2018-02-10 05:00	EST	1400	A
USGS	02106500	2018-02-10 05:15	EST	1400	A
USGS	02106500	2018-02-10 05:30	EST	1400	A
USGS	02106500	2018-02-10 05:45	EST	1400	A
USGS	02106500	2018-02-10 06:00	EST	1390	A
USGS	02106500	2018-02-10 06:15	EST	1390	A
USGS	02106500	2018-02-10 06:30	EST	1390	A
USGS	02106500	2018-02-10 06:45	EST	1390	A
USGS	02106500	2018-02-10 07:00	EST	1390	A
USGS	02106500	2018-02-10 07:15	EST	1380	A
USGS	02106500	2018-02-10 07:30	EST	1380	A
USGS	02106500	2018-02-10 07:45	EST	1380	A
USGS	02106500	2018-02-10 08:00	EST	1380	A
USGS	02106500	2018-02-10 08:15	EST	1380	A
USGS	02106500	2018-02-10 08:30	EST	1370	A
USGS	02106500	2018-02-10 08:45	EST	1370	A
USGS	02106500	2018-02-10 09:00	EST	1370	A
USGS	02106500	2018-02-10 09:15	EST	1370	A
USGS	02106500	2018-02-10 09:30	EST	1370	A
USGS	02106500	2018-02-10 09:45	EST	1370	A
USGS	02106500	2018-02-10 10:00	EST	1360	A
USGS	02106500	2018-02-10 10:15	EST	1360	A
USGS	02106500	2018-02-10 10:30	EST	1360	A
USGS	02106500	2018-02-10 10:45	EST	1350	A
USGS	02106500	2018-02-10 11:00	EST	1350	A
USGS	02106500	2018-02-10 11:15	EST	1350	A
USGS	02106500	2018-02-10 11:30	EST	1350	A
USGS	02106500	2018-02-10 11:45	EST	1350	A
USGS	02106500	2018-02-10 12:00	EST	1350	A
USGS	02106500	2018-02-10 12:15	EST	1340	A
USGS	02106500	2018-02-10 12:30	EST	1340	A
USGS	02106500	2018-02-10 12:45	EST	1340	A
USGS	02106500	2018-02-10 13:00	EST	1340	A
USGS	02106500	2018-02-10 13:15	EST	1340	A
USGS	02106500	2018-02-10 13:30	EST	1330	A
USGS	02106500	2018-02-10 13:45	EST	1330	A
USGS	02106500	2018-02-10 14:00	EST	1330	A
USGS	02106500	2018-02-10 14:15	EST	1330	A
USGS	02106500	2018-02-10 14:30	EST	1330	A
USGS	02106500	2018-02-10 14:45	EST	1330	A
USGS	02106500	2018-02-10 15:00	EST	1330	A
USGS	02106500	2018-02-10 15:15	EST	1320	A
USGS	02106500	2018-02-10 15:30	EST	1320	A
USGS	02106500	2018-02-10 15:45	EST	1320	A
USGS	02106500	2018-02-10 16:00	EST	1320	A
USGS	02106500	2018-02-10 16:15	EST	1320	A
USGS	02106500	2018-02-10 16:30	EST	1320	A
USGS	02106500	2018-02-10 16:45	EST	1320	A
USGS	02106500	2018-02-10 17:00	EST	1310	A
USGS	02106500	2018-02-10 17:15	EST	1310	A
USGS	02106500	2018-02-10 17:30	EST	1310	A
USGS	02106500	2018-02-10 17:45	EST	1310	A
USGS	02106500	2018-02-10 18:00	EST	1310	A
USGS	02106500	2018-02-10 18:15	EST	1310	A
USGS	02106500	2018-02-10 18:30	EST	1300	A
USGS	02106500	2018-02-10 18:45	EST	1300	A
USGS	02106500	2018-02-10 19:00	EST	1300	A
USGS	02106500	2018-02-10 19:15	EST	1300	A
USGS	02106500	2018-02-10 19:30	EST	1300	A
USGS	02106500	2018-02-10 19:45	EST	1300	A
USGS	02106500	2018-02-10 20:00	EST	1290	A
USGS	02106500	2018-02-10 20:15	EST	1290	A
USGS	02106500	2018-02-10 20:30	EST	1290	A
USGS	02106500	2018-02-10 20:45	EST	1290	A
USGS	02106500	2018-02-10 21:00	EST	1290	A
USGS	02106500	2018-02-10 21:15	EST	1290	A
USGS	02106500	2018-02-10 21:30	EST	1290	A
USGS	02106500	2018-02-10 21:45	EST	1290	A
USGS	02106500	2018-02-10 22:00	EST	1280	A
USGS	02106500	2018-02-10 22:15	EST	1280	A
USGS	02106500	2018-02-10 22:30	EST	1280	A
USGS	02106500	2018-02-10 22:45	EST	1280	A
USGS	02106500	2018-02-10 23:00	EST	1280	A
USGS	02106500	2018-02-10 23:15	EST	1280	A
USGS	02106500	2018-02-10 23:30	EST	1280	A
USGS	02106500	2018-02-10 23:45	EST	1280	A
USGS	02106500	2018-02-11 00:00	EST	1270	A
USGS	02106500	2018-02-11 00:15	EST	1270	A
USGS	02106500	2018-02-11 00:30	EST	1270	A
USGS	02106500	2018-02-11 00:45	EST	1270	A
USGS	02106500	2018-02-11 01:00	EST	1270	A
USGS	02106500	2018-02-11 01:15	EST	1270	A
USGS	02106500	2018-02-11 01:30	EST	1270	A
USGS	02106500	2018-02-11 01:45	EST	1260	A
USGS	02106500	2018-02-11 02:00	EST	1270	A
USGS	02106500	2018-02-11 02:15	EST	1260	A
USGS	02106500	2018-02-11 02:30	EST	1260	A
USGS	02106500	2018-02-11 02:45	EST	1260	A
USGS	02106500	2018-02-11 03:00	EST	1260	A
USGS	02106500	2018-02-11 03:15	EST	1260	A
USGS	02106500	2018-02-11 03:30	EST	1260	A
USGS	02106500	2018-02-11 03:45	EST	1260	A
USGS	02106500	2018-02-11 04:00	EST	1250	A
USGS	02106500	2018-02-11 04:15	EST	1250	A
USGS	02106500	2018-02-11 04:30	EST	1250	A
USGS	02106500	2018-02-11 04:45	EST	1250	A
USGS	02106500	2018-02-11 05:00	EST	1250	A
USGS	02106500	2018-02-11 05:15	EST	1250	A
USGS	02106500	2018-02-11 05:30	EST	1250	A
USGS	02106500	2018-02-11 05:45	EST	1250	A
USGS	02106500	2018-02-11 06:00	EST	1250	A
USGS	02106500	2018-02-11 06:15	EST	1250	A
USGS	02106500	2018-02-11 06:30	EST	1250	A
USGS	02106500	2018-02-11 06:45	EST	1240	A
USGS	02106500	2018-02-11 07:00	EST	1240	A
USGS	02106500	2018-02-11 07:15	EST	1240	A
USGS	02106500	2018-02-11 07:30	EST	1240	A
USGS	02106500	2018-02-11 07:45	EST	1240	A
USGS	02106500	2018-02-11 08:00	EST	1240	A
USGS	02106500	2018-02-11 08:15	EST	1240	A
USGS	02106500	2018-02-11 08:30	EST	1240	A
USGS	02106500	2018-02-11 08:45	EST	1230	A
USGS	02106500	2018-02-11 09:00	EST	1230	A
USGS	02106500	2018-02-11 09:15	EST	1230	A
USGS	02106500	2018-02-11 09:30	EST	1230	A
USGS	02106500	2018-02-11 09:45	EST	1230	A
USGS	02106500	2018-02-11 10:00	EST	1230	A
USGS	02106500	2018-02-11 10:15	EST	1230	A
USGS	02106500	2018-02-11 10:30	EST	1230	A
USGS	02106500	2018-02-11 10:45	EST	1220	A
USGS	02106500	2018-02-11 11:00	EST	1220	A
USGS	02106500	2018-02-11 11:15	EST	1220	A
USGS	02106500	2018-02-11 11:30	EST	1220	A
USGS	02106500	2018-02-11 11:45	EST	1220	A
USGS	02106500	2018-02-11 12:00	EST	1220	A
USGS	02106500	2018-02-11 12:15	EST	1220	A
USGS	02106500	2018-02-11 12:30	EST	1220	A
USGS	02106500	2018-02-11 12:45	EST	1220	A
USGS	02106500	2018-02-11 13:00	EST	1220	A
USGS	02106500	2018-02-11 13:15	EST	1220	A
USGS	02106500	2018-02-11 13:30	EST	1220	A
USGS	02106500	2018-02-11 13:45	EST	1220	A
USGS	02106500	2018-02-11 14:00	EST	1220	A
USGS	02106500	2018-02-11 14:15	EST	1210	A
USGS	02106500	2018-02-11 14:30	EST	1210	A
USGS	02106500	2018-02-11 14:45	EST	1210	A
USGS	02106500	2018-02-11 15:00	EST	1210	A
USGS	02106500	2018-02-11 15:15	EST	1210	A
USGS	02106500	2018-02-11 15:30	EST	1210	A
USGS	02106500	2018-02-11 15:45	EST	1210	A
USGS	02106500	2018-02-11 16:00	EST	1200	A
USGS	02106500	2018-02-11 16:15	EST	1210	A
USGS	02106500	2018-02-11 16:30	EST	1200	A
USGS	02106500	2018-02-11 16:45	EST	1200	A
USGS	02106500	2018-02-11 17:00	EST	1200	A
USGS	02106500	2018-02-11 17:15	EST	1200	A
USGS	02106500	2018-02-11 17:30	EST	1200	A
USGS	02106500	2018-02-11 17:45	EST	1200	A
USGS	02106500	2018-02-11 18:00	EST	1200	A
USGS	02106500	2018-02-11 18:15	EST	1200	A
USGS	02106500	2018-02-11 18:30	EST	1200	A
USGS	02106500	2018-02-11 18:45	EST	1200	A
USGS	02106500	2018-02-11 19:00	EST	1200	A
USGS	02106500	2018-02-11 19:15	EST	1190	A
USGS	02106500	2018-02-11 19:30	EST	1200	A
USGS	02106500	2018-02-11 19:45	EST	1190	A
USGS	02106500	2018-02-11 20:00	EST	1190	A
USGS	02106500	2018-02-11 20:15	EST	1190	A
USGS	02106500	2018-02-11 20:30	EST	1190	A
USGS	02106500	2018-02-11 20:45	EST	1190	A
USGS	02106500	2018-02-11 21:00	EST	1190	A
USGS	02106500	2018-02-11 21:15	EST	1190	A
USGS	02106500	2018-02-11 21:30	EST	1190	A
USGS	02106500	2018-02-11 21:45	EST	1190	A
USGS	02106500	2018-02-11 22:00	EST	1190	A
USGS	02106500	2018-02-11 22:15	EST	1180	A
USGS	02106500	2018-02-11 22:30	EST	1180	A
USGS	02106500	2018-02-11 22:45	EST	1180	A
USGS	02106500	2018-02-11 23:00	EST	1180	A
USGS	02106500	2018-02-11 23:15	EST	1180	A
USGS	02106500	2018-02-11 23:30	EST	1180	A
USGS	02106500	2018-02-11 23:45	EST	1180	A
USGS	02106500	2018-02-12 00:00	EST	1180	A
USGS	02106500	2018-02-12 00:15	EST	1180	A
USGS	02106500	2018-02-12 00:30	EST	1170	A
USGS	02106500	2018-02-12 00:45	EST	1170	A
USGS	02106500	2018-02-12 01:00	EST	1170	A
USGS	02106500	2018-02-12 01:15	EST	1170	A
USGS	02106500	2018-02-12 01:30	EST	1170	A
USGS	02106500	2018-02-12 01:45	EST	1170	A
USGS	02106500	2018-02-12 02:00	EST	1170	A
USGS	02106500	2018-02-12 02:15	EST	1170	A
USGS	02106500	2018-02-12 02:30	EST	1170	A
USGS	02106500	2018-02-12 02:45	EST	1170	A
USGS	02106500	2018-02-12 03:00	EST	1170	A
USGS	02106500	2018-02-12 03:15	EST	1170	A
USGS	02106500	2018-02-12 03:30	EST	1170	A
USGS	02106500	2018-02-12 03:45	EST	1160	A
USGS	02106500	2018-02-12 04:00	EST	1160	A
USGS	02106500	2018-02-12 04:15	EST	1160	A
USGS	02106500	2018-02-12 04:30	EST	1160	A
USGS	02106500	2018-02-12 04:45	EST	1160	A
USGS	02106500	2018-02-12 05:00	EST	1160	A
USGS	02106500	2018-02-12 05:15	EST	1160	A
USGS	02106500	2018-02-12 05:30	EST	1160	A
USGS	02106500	2018-02-12 05:45	EST	1160	A
USGS	02106500	2018-02-12 06:00	EST	1150	A
USGS	02106500	2018-02-12 06:15	EST	1150	A
USGS	02106500	2018-02-12 06:30	EST	1150	A
USGS	02106500	2018-02-12 06:45	EST	1150	A
USGS	02106500	2018-02-12 07:00	EST	1150	A
USGS	02106500	2018-02-12 07:15	EST	1150	A
USGS	02106500	2018-02-12 07:30	EST	1150	A
USGS	02106500	2018-02-12 07:45	EST	1150	A
USGS	02106500	2018-02-12 08:00	EST	1150	A
USGS	02106500	2018-02-12 08:15	EST	1150	A
USGS	02106500	2018-02-12 08:30	EST	1150	A
USGS	02106500	2018-02-12 08:45	EST	1150	A
USGS	02106500	2018-02-12 09:00	EST	1150	A
USGS	02106500	2018-02-12 09:15	EST	1150	A
USGS	02106500	2018-02-12 09:30	EST	1140	A
USGS	02106500	2018-02-12 09:45	EST	1140	A
USGS	02106500	2018-02-12 10:00	EST	1140	A
USGS	02106500	2018-02-12 10:15	EST	1140	A
USGS	02106500	2018-02-12 10:30	EST	1140	A
USGS	02106500	2018-02-12 10:45	EST	1140	A
USGS	02106500	2018-02-12 11:00	EST	1140	A
USGS	02106500	2018-02-12 11:15	EST	1140	A
USGS	02106500	2018-02-12 11:30	EST	1140	A
USGS	02106500	2018-02-12 11:45	EST	1140	A
USGS	02106500	2018-02-12 12:00	EST	1130	A
USGS	02106500	2018-02-12 12:15	EST	1130	A
USGS	02106500	2018-02-12 12:30	EST	1130	A
USGS	02106500	2018-02-12 12:45	EST	1130	A
USGS	02106500	2018-02-12 13:00	EST	1130	A
USGS	02106500	2018-02-12 13:15	EST	1130	A
USGS	02106500	2018-02-12 13:30	EST	1130	A
USGS	02106500	2018-02-12 13:45	EST	1130	A
USGS	02106500	2018-02-12 14:00	EST	1130	A
USGS	02106500	2018-02-12 14:15	EST	1130	A
USGS	02106500	2018-02-12 14:30	EST	1130	A
USGS	02106500	2018-02-12 14:45	EST	1130	A
USGS	02106500	2018-02-12 15:00	EST	1130	A
